Unnamed: 0,created_at,favorite_count,full_text,id,retweet_count,user.id,user.name
2236,2020-11-10,426,murphy legal authority turn transition release million federal fund budget effort make office space available empowering team member visit agency office request information,1326208083081781248,109,807095,The New York Times
2237,2020-11-10,242,murphy say senate confirmation hearing october garner headline far choose white house stand biden s team smooth transition,1326208082070949894,48,807095,The New York Times
2238,2020-11-10,331,white house official trump ally transition election delay court fight al gore george w bush biden s aide dispute involve state ballot separate candidate far today,1326208080720375809,51,807095,The New York Times
2239,2020-11-10,394,biden official say murphy inaction prevent team move government office gain access classified system team meet counterpart agency begin background check cabinet nominee,1326208077423636480,95,807095,The New York Times
2240,2020-11-10,0,rt billmpennington tiger wood s uneven painful month win master recall intim,1326205497184227330,14,807095,The New York Times
2241,2020-11-10,200,fear appropriate reason work chief executive florida toy company call employee office decide benefit work coronavirus safeguard outweigh risk,1326202985945456642,41,807095,The New York Times
2242,2020-11-10,0,rt sarahkliff connecticut doctor charge patient drive coronavirus test tell patient super covid t,1326201718149963777,233,807095,The New York Times
2243,2020-11-10,0,rt nate cohn biden lead pennsylvania point vote biden track approach lead,1326199331872006146,1149,807095,The New York Times
2244,2020-11-10,611,high wind rain volatility global warming change way storm behave s,1326197966441418753,161,807095,The New York Times
2245,2020-11-10,236,theta break record name storm monday night near hurricane strength tuesday morning national hurricane center say,1326195449691312129,46,807095,The New York Times
2246,2020-11-10,5175,canadian react joe biden s victory jubilation relief year president trump s tariff insult threat hope biden kamala harris personal connection canada help heal wound,1326193009306767363,409,807095,The New York Times
2247,2020-11-10,332,new york city s struggle restaurant try lure diner outdoors winter enclosure lack sufficient ventilation raise concern spread coronavirus,1326185404391940096,59,807095,The New York Times
2248,2020-11-10,699,biden say thing country say art world say artist lorraine o grady large diverse community need include,1326181580570812423,66,807095,The New York Times
2249,2020-11-10,390,need know habitat sound like s healthy deep sea biologist say soundscape change habitat change,1326177847380205571,64,807095,The New York Times
2250,2020-11-10,462,child britain lose basic skill regress learning school closure result pandemic accord new report government s school inspection body,1326174039245774849,123,807095,The New York Times
2251,2020-11-10,3877,marty cat live summit mount washington die age observatory official call high cat new england,1326170283678502914,369,807095,The New York Times
2252,2020-11-10,2924,emily murphy administrator general services administration formally recognize president elect joe biden transfer power begin president trump refusal concede process limbo,1326166502794522624,791,807095,The New York Times
2253,2020-11-10,17773,senior jones day lawyer tell new york times give small number late arrive ballot involve pennsylvania lawsuit main goal litigation erode public confidence election result,1326166348171534336,7555,807095,The New York Times
2254,2020-11-10,328,year old brandy odom s body find brooklyn murder central insurance scheme prosecutor,1326162709122080768,81,807095,The New York Times
2255,2020-11-10,348,official richard pilger step post hour accord email obtain new york times tell colleague nonsupervisory role work corruption prosecution,1326161196718895105,39,807095,The New York Times
2256,2020-11-10,750,attorney general william barr tell prosecutor investigate specific allegation voter fraud result presidential race certify prompt official oversee investigation voter fraud step,1326158960907460608,169,807095,The New York Times
2257,2020-11-10,629,break news vatican report disgrace u s cardinal theodore mccarrick find pope john paul ii believe denial sexual abuse,1326151624503554048,175,807095,The New York Times
2258,2020-11-10,350,joe biden win election margin victory close expert predict listen today episode daily,1326147662215868418,33,807095,The New York Times
2259,2020-11-10,532,brazil say halt late stage trial promise chinese coronavirus vaccine adverse reaction participant,1326143340367187968,154,807095,The New York Times
2260,2020-11-10,218,lawsuit attack affirmative action forward court biden administration take office bring private group legal expert say,1326140095213268992,53,807095,The New York Times
2261,2020-11-10,430,transform supreme court hear argument tuesday major challenge affordable care act republican state official critical provision act unconstitutional mean law fall,1326136295530389504,147,807095,The New York Times
2262,2020-11-10,1234,break news european union regulator bring antitrust charge amazon say online retail giant break competition law harm small merchant,1326133239937986560,237,807095,The New York Times
2263,2020-11-10,416,fda monday grant emergency authorization covid antibody treatment eli lilly similar therapy give president trump shortly contract coronavirus,1326132537069072385,103,807095,The New York Times
2264,2020-11-10,395,man elude homicide investigator washington state nearly year dna match coffee cup crack case die apparent suicide hour jury convict murder authority say,1326124972620849152,64,807095,The New York Times
2265,2020-11-10,437,week election day ballot count state s overview race call,1326121199890522112,81,807095,The New York Times
2266,2020-11-10,745,supporter joe biden gather outside westin hotel wilmington delaware hope close glimpse possible president elect wait race favor candidate celebrate arrive,1326117420118003713,52,807095,The New York Times
2267,2020-11-10,802,lockdown experience world collins english dictionary s word year,1326113646745972741,129,807095,The New York Times
2268,2020-11-10,187,recent deadly terrorist attack austria france response country leader offer glimpse political shape shift europe s relationship islam,1326109880952958977,44,807095,The New York Times
2269,2020-11-10,785,mink animal know catch coronavirus people transmit,1326102357093068805,175,807095,The New York Times
2270,2020-11-10,404,saeb erekat senior palestinian leader negotiator champion palestinian statehood die age statement confirm death cause contract covid month year lung disease,1326098801829015552,137,807095,The New York Times
2271,2020-11-10,504,face defeat prime minister nikol pashinyan armenia sign russian brokered settlement end war nagorno karabakh surrender dispute territory bow demand,1326094516382814208,163,807095,The New York Times
2272,2020-11-10,374,united arab emirates move improve protection woman loosen alcohol restriction legal change seek enhance global image law need apply equally researcher say,1326087256352968704,58,807095,The New York Times
2273,2020-11-10,793,prime minister boris johnson britain final phase try negotiate post brexit trade agreement european union complex challenge urgent defeat ally ideological mate president trump,1326079154152988672,109,807095,The New York Times
2274,2020-11-10,584,century old soldier s note detail german military drill find eastern france capsule likely drop carrier pigeon despite age expert say exceptional impeccably preserve,1326072125518704641,71,807095,The New York Times
2275,2020-11-10,844,face defeat prime minister nikol pashinyan armenia sign russian brokered settlement end war nagorno karabakh surrender dispute territory bow demand,1326064588161429504,224,807095,The New York Times
2276,2020-11-10,901,alexandra wong hong kong protest icon better know grandma wong say detain chinese authority promise stop protest worry die china say,1326057040402403328,365,807095,The New York Times
2277,2020-11-10,0,rt maggienyt new amid team effort counter wide vote lead biden call race trump plan form lea,1326052743883075584,556,807095,The New York Times
2278,2020-11-10,265,state election widely see referendum indian government s coronavirus response country govern party face tough fight,1326049473085251585,28,807095,The New York Times
2279,2020-11-10,302,indians start small batch chocolate business big challenge isn t financing distribution endure nostalgia india diaspora cadbury,1326041946834481158,26,807095,The New York Times
2280,2020-11-10,310,apple major iphone manufacturer pegatron probation break rule prevent student work night shift overtime rare rebuke unlikely permanent,1326036886041874432,49,807095,The New York Times
2281,2020-11-10,571,president elect joe biden s national security team likely consist people serve obama administration liberal worried party s return pre trump national security instinct consider outdate,1326031869322940416,100,807095,The New York Times
2282,2020-11-10,3838,president trump plan form call leadership political action committee federal fund raise vehicle potentially let retain influence republican party office official say,1326030610511630336,1318,807095,The New York Times
2283,2020-11-10,2588,jon meacham presidential historian book soul america long touchstone joe biden write acceptance speech president elect deliver saturday night,1326026837781327874,184,807095,The New York Times
2284,2020-11-10,7496,emily harrington woman free climb golden gate route el capitan foot high monolith yosemite national park hour,1326024308557303809,833,807095,The New York Times
2285,2020-11-10,312,release collection work appear films brian eno talk make functional art ubiquitous composition dislike wear headphone street,1326021785876377600,48,807095,The New York Times
2286,2020-11-10,653,presidential race arizona remain close monday evening joe biden able draw voter phoenix help flip state analysis arizona vote,1326019292618481664,72,807095,The New York Times
2287,2020-11-10,565,notre dame fan rush football field saturday night team defeat clemson sick stomach say county deputy health director advise university s approach pandemic august,1326016761540567040,67,807095,The New York Times
2288,2020-11-10,888,attorney general william barr tell prosecutor investigate specific allegation voter fraud result presidential race certify prompt official oversee investigation voter fraud step,1326014250888925186,223,807095,The New York Times
2289,2020-11-10,1225,republicans blame software glitch vote count issue michigan georgia official say michigan case cause human error soon fix software issue georgia didn t affect tally,1326011737531969537,230,807095,The New York Times
2290,2020-11-10,392,break news subtropical storm theta name storm tumultuous hurricane season break record set,1326007948263485440,95,807095,The New York Times
2291,2020-11-10,1244,n y p d agree allow religious headwear mugshot effort settle lawsuit bring muslim woman say order remove hijab arrest,1326006691087921152,134,807095,The New York Times
2292,2020-11-10,4881,president elect joe biden receive presidential daily briefing unclear team access classified information important pipeline learn threat face u s,1326004182864769030,1239,807095,The New York Times
2293,2020-11-10,1125,lead republicans include senate majority leader mitch mcconnell rally president trump s refusal concede election decline challenge false claim recognize president elect joe biden s victory,1326001659600916481,353,807095,The New York Times
2294,2020-11-10,1197,president elect joe biden plead americans set aside bitterness election wear mask country virus case average day,1325996637009960960,135,807095,The New York Times
2295,2020-11-10,1551,emily murphy administrator general services administration formally recognize president elect joe biden transfer power begin president trump refusal concede process limbo,1325994100324265984,493,807095,The New York Times
2296,2020-11-10,0,rt nytmike break response barr memo doj official oversee voter fraud investigation quit w ktbenner,1325992327219798018,11972,807095,The New York Times
2297,2020-11-10,804,president elect joe biden win michigan pennsylvania wisconsin democrats surge suburb sign weakness black latino neighborhood dynamic work favor,1325991585524355072,109,807095,The New York Times
2298,2020-11-10,549,senators david perdue kelly loeffler georgia face runoff contest lash republican official oversee week s election level unfounded claim faulty process lack transparency,1325989091385729024,111,807095,The New York Times
2299,2020-11-10,486,opinion s clear get accurate prediction impossible subject donald trump gail collins tell bret stephen,1325986552346972161,52,807095,The New York Times
2300,2020-11-10,711,foreign adversary deter interfere u s election official say domestic election interference heighten president trump effort undermine confidence system integrity,1325981513213743104,156,807095,The New York Times
2301,2020-11-10,2995,facebook say monday remove network page affiliate steve bannon work push false information presidential election page follow roughly million people,1325979015925161984,545,807095,The New York Times
2302,2020-11-10,6919,lawyer firm represent trump campaign lawsuit election result worry work advance argument lack evidence help president trump ally undermine integrity u s election,1325973979472011264,1447,807095,The New York Times
2303,2020-11-10,1325,white house remove scientist charge national climate assessment report government require produce year job expect climate change skeptic accord people familiar change,1325971458015830016,754,807095,The New York Times
2304,2020-11-10,1844,chief lang holland marshall ark advocate online democrats attack summarily execute resign soon comment public,1325968939436937216,589,807095,The New York Times
2305,2020-11-10,222,lead list commonly mention misinformation storyline election week false claim voter fraud,1325966453665914886,54,807095,The New York Times
2306,2020-11-10,307,rep cheri bustos illinois leader house democrats campaign arm say seek term chairwoman lead party unexpected loss week narrowly win election race,1325963907220066305,43,807095,The New York Times
2307,2020-11-10,1030,s see joy energy kid love instrument like force nature dave grohl say year old drummer nandi bushell,1325958884268404736,123,807095,The New York Times
2308,2020-11-10,649,break news f d give emergency approval experimental antibody treatment covid eli lilly give chris christie new jersey governor s similar president trump receive,1325957242873581568,189,807095,The New York Times
2309,2020-11-10,124,bryson dechambeau s plan reinvent golf way year old tiger wood seminal victory master wood s booming drive lead tournament record low round score,1325951359779266562,23,807095,The New York Times
2310,2020-11-09,4357,mcconnell celebrate republicans win election house senate hail victory decisive call presidential result base ballot elect republicans merely preliminary,1325948865623678976,1441,807095,The New York Times
2311,2020-11-09,902,president trump s baseless claim steal election resonate state medium russia china country paint american democracy volatile vulnerable,1325946289817837568,228,807095,The New York Times
2312,2020-11-09,333,milwaukee buck player sterling brown agree settlement city lawsuit file police taser subdue arrest confrontation parking violation,1325943770626584579,65,807095,The New York Times
2313,2020-11-09,1545,president elect joe biden restore plus environmental regulation president trump roll damage climate reverse write coralmdavenport,1325941260524384257,268,807095,The New York Times
2314,2020-11-09,396,tropical storm eta cause intense flooding storm surge coast leave hundred thousand people electricity south florida monday,1325938748488605702,101,807095,The New York Times
2315,2020-11-09,194,indians start small batch chocolate business big challenge isn t financing distribution endure nostalgia india diaspora cadbury,1325936311270830080,30,807095,The New York Times
2316,2020-11-09,3044,donald trump insane pick philadelphia,1325934298940239872,260,807095,The New York Times
2317,2020-11-09,266,decade rise garden ceremony sport champion give americans political background chance set aside difference event politically fraught inalterably sport columnist kurtstreeter write,1325932449914908672,29,807095,The New York Times
2318,2020-11-09,880,republican senators david perdue kelly loeffler force runoff race democrats call georgia s secretary state resign evidence accuse office fail oversee honest election,1325928847028719616,197,807095,The New York Times
2319,2020-11-09,355,pfizer s covid vaccine thing need know,1325928667361529857,77,807095,The New York Times
2320,2020-11-09,0,rt timherrera phew week moment today breathe,1325924940823093248,14,807095,The New York Times
2321,2020-11-09,351,hrishikesh hirway creator podcasts song exploder west wing weekly home cooking new netflix series busy production company success come sacrifice,1325922877003210755,28,807095,The New York Times
2322,2020-11-09,217,stylish innovative endear soccer club europe play north arctic circle daring fan willing climb building watch bod glimt norway perfect underdog story write rorysmith,1325921154872332290,28,807095,The New York Times
2323,2020-11-09,232,s worth note pfizer news preliminary know vaccine work answer know far,1325918016140402693,58,807095,The New York Times
2324,2020-11-09,233,widespread success coronavirus vaccine huge boon world s health pfizer biontech meet demand,1325918014311632896,34,807095,The New York Times
2325,2020-11-09,148,pfizer s chief executive say million dose vaccine end year million people initial shot booster week later,1325918009177886721,39,807095,The New York Times
2326,2020-11-09,126,pfizer say likely apply emergency authorization week november fda consult outside advisory committee week pore detailed datum vaccine s safety effectiveness,1325918004648042496,31,807095,The New York Times
2327,2020-11-09,218,july pfizer biontech initiate late stage clinical trial coronavirus vaccine half people get vaccine half get placebo salt water,1325918000910888961,40,807095,The New York Times
2328,2020-11-09,2257,monday pfizer biontech announce preliminary result suggest coronavirus vaccine percent effective s know don t know vaccine,1325917360046403589,878,807095,The New York Times
2329,2020-11-09,6775,break news senator mitch mcconnell throw support president trump s refusal concede election decline recognize joe biden victory,1325916207531384833,2003,807095,The New York Times
2330,2020-11-09,712,end america approach build wall work ally president elect joe biden s foreign policy priority sangernyt report easy promise execute year global withdrawal,1325913629338849280,153,807095,The New York Times
2331,2020-11-09,0,rt carlzimmer today day vaccine researcher hope dread year january scientist,1325913078022729734,114,807095,The New York Times
2332,2020-11-09,458,evidence cite paper entirely new jessie serfilippi s forceful case catch eye historian particularly question hamilton inflate antislavery credential,1325910765078016001,54,807095,The New York Times
2333,2020-11-09,560,president trump poise return life private citizen ail family business midst intense legal scrutiny potential influx television opportunity await,1325909800291618816,70,807095,The New York Times
2334,2020-11-09,2632,alexander hamilton buy sell personally own slave accord new paper jessie serfilippi researcher schuyler mansion state historic site,1325908826642665472,517,807095,The New York Times
2335,2020-11-09,159,like great poetry remind majesty english language fareed zakaria tell nytimesbooks,1325906093546086404,12,807095,The New York Times
2336,2020-11-09,252,france s new partial lockdown take toll economy total lockdown impose earlier year french central bank say business leader expect sharp decline activity board november,1325902257360138242,35,807095,The New York Times
2337,2020-11-09,6621,dan quayle republican vice president president george h w bush ticket lose bill clinton say monday time president trump accept election result,1325899728865914880,643,807095,The New York Times
2338,2020-11-09,307,thanksgiving approach million americans weigh risk pandemic travel expert worry hundred thousand depart college student little tick time bomb,1325898492636749833,54,807095,The New York Times
2339,2020-11-09,0,rt nytimesarts dave grohl year old drummer nandi bushell talk competitive friendship social medium bond,1325895956689203207,93,807095,The New York Times
2340,2020-11-09,852,acknowledge pfizer s result great news gov andrew cuomo new york assail president trump s vaccination distribution plan say leave community disproportionately affect virus,1325893488081252353,108,807095,The New York Times
2341,2020-11-09,978,pfizer say early datum show coronavirus vaccine percent effective push company lead vaccine race status vaccine reach trial human,1325891143452798977,248,807095,The New York Times
2342,2020-11-09,470,mayor bill de blasio say new york city deal immense challenge virus case identify day row past week stop second wave happen say get dangerously close,1325890949394927623,80,807095,The New York Times
2343,2020-11-09,0,rt s evangelina love cds father moonlight dj keep hundred cd house,1325888406073864193,19,807095,The New York Times
2344,2020-11-09,421,ukraine s president volodymyr zelensky say monday test positive coronavirus late leader contract virus despite extensive protective measure available head state,1325887157316235267,104,807095,The New York Times
2345,2020-11-09,1967,sen susan collins republican maine congratulate president elect joe biden monday senator party recognize election,1325885896999268352,169,807095,The New York Times
2346,2020-11-09,304,year democrats presume demography destiny believe latinos come vote consistently dream run reality election latino vote deeply divided run trump go insufficient,1325883362091954177,53,807095,The New York Times
2347,2020-11-09,184,tropical storm eta dump inch rain area south florida monday storm surge coast leave hundred thousand people electricity,1325880853382238209,44,807095,The New York Times
2348,2020-11-09,2134,president elect joe biden pick trio high power doctor lead coronavirus transition team s quick look doctor lead effort,1325879602892451842,264,807095,The New York Times
2349,2020-11-09,714,rep hakeem jeffrie lead contender succeed speaker nancy pelosi represent new generation leadership democrats see little need upend party approach veer leave tacking center,1325875844720578561,72,807095,The New York Times
2350,2020-11-09,3883,monday president elect joe biden name member task force help combat coronavirus nation surpass million case matter vote say americans country threat,1325872080219463680,350,807095,The New York Times
2351,2020-11-09,2195,bolivia s president evo morale return country monday year failed attempt power tore nation apart send exile,1325868311482163202,321,807095,The New York Times
2352,2020-11-09,919,german state prepare distribute coronavirus vaccine available set decentralized center country provide fast efficient access dose,1325864507944529921,144,807095,The New York Times
2353,2020-11-09,12564,break news president trump fire defense secretary mark esper downfall expect june break trump say military shouldn t protester,1325862292995584004,3498,807095,The New York Times
2354,2020-11-09,0,rt nytclimate president elect biden promise paris agreement day inauguration early m,1325860764830363648,124,807095,The New York Times
2355,2020-11-09,802,global market soar monday news pfizer coronavirus vaccine add clarity u s election result,1325856968645472258,94,807095,The New York Times
2356,2020-11-09,2018,lord kilclooney member british house lords previously call irish politician typical indian defend tweet refer vice president elect kamala harris indian say know write,1325853193054642176,625,807095,The New York Times
2357,2020-11-09,1061,ben carson u s housing secretary test positive coronavirus people attend election party white house tuesday,1325851668307644416,187,807095,The New York Times
2358,2020-11-09,767,streetwear brand supreme acquire billion deal vf corp owner northface timberland dickie,1325849763183529984,168,807095,The New York Times
2359,2020-11-09,984,student teacher china place pad outside school bathroom grass root campaign fight period poverty remove stigma surround menstruation,1325845636860817410,125,807095,The New York Times
2360,2020-11-09,0,rt rorysmith bod glimt good story europe season literally perfect underdog home grown team kamikaze style fa,1325841861878173703,88,807095,The New York Times
2361,2020-11-09,514,president elect biden determined leave place president trump s harsh measure china,1325838112648531971,85,807095,The New York Times
2362,2020-11-09,4213,jon meacham presidential historian book soul america long touchstone joe biden write acceptance speech president elect deliver saturday night,1325835579574149120,382,807095,The New York Times
2363,2020-11-09,0,rt adamliptak tomorrow supreme court argument fate aca abbygoodnough look legal issue,1325834313238261761,79,807095,The New York Times
2364,2020-11-09,362,republicans face president elect biden s win country s change political landscape grapple untangle president trump endure style populism,1325830562666459138,54,807095,The New York Times
2365,2020-11-09,650,moderate progressive democrats come defeat president trump fault line party s ideological wing begin emerge hour president elect biden s win,1325823014194307072,93,807095,The New York Times
2366,2020-11-09,2329,president elect joe biden poise unleash series executive action day office begin likely yearslong effort reverse president trump s domestic agenda,1325819206940680195,162,807095,The New York Times
2367,2020-11-09,600,break news mayor bill de blasio expect covid crisis enter new phase new york city see surge case past week,1325815824171618308,141,807095,The New York Times
2368,2020-11-09,609,deeply red nebraska knowledge joe biden win presidency state send electoral vote way meet go come attitude,1325815465076207617,55,807095,The New York Times
2369,2020-11-09,0,rt virginiahughe pfizer dr jansen seek distance company operation warp speed presidential politic note,1325811664755810307,4662,807095,The New York Times
2370,2020-11-09,1943,break news s amp p jump track new record positive news coronavirus vaccine develop pfizer,1325809439513980936,229,807095,The New York Times
2371,2020-11-09,0,rt apoorva nyc new good news today woman shot year cabotegravir well prevent hiv d,1325808579572600835,138,807095,The New York Times
2372,2020-11-09,0,rt dleonhardt joe biden democrat beat president trump year chart,1325807910077796352,126,807095,The New York Times
2373,2020-11-09,679,conor lamb moderate democrat pennsylvania believe left cost party crucial part country interview asteadwesley say expect biden administration govern progressive arm s length,1325802856922959876,87,807095,The New York Times
2374,2020-11-09,2168,president elect biden announce leadership coronavirus task force plan aggressively week start set administration follow late update,1325798804835217410,189,807095,The New York Times
2375,2020-11-09,12838,president elect joe biden s dog major come animal shelter champ biden german shepherd move white house,1325792805265043458,704,807095,The New York Times
2376,2020-11-09,652,new york leader hope president elect biden s victory mean new life stall project end policy punitive city way new york benefit,1325785293564284929,76,807095,The New York Times
2377,2020-11-09,283,sound people celebrate grieving ring u s weekend hear voter dispatch divide nation today s episode daily,1325777684329357314,25,807095,The New York Times
2378,2020-11-09,930,coronavirus case surge utah governor announce new state emergency statewide mask mandate,1325770125748920321,123,807095,The New York Times
2379,2020-11-09,16662,break news pfizer say early datum show vaccine percent effective prevent covid push company lead vaccine race,1325767520092102659,3594,807095,The New York Times
2380,2020-11-09,1799,joe biden expect swear president jan outdoor inauguration ceremony pandemic cause scale s know inauguration plan,1325762592586014720,177,807095,The New York Times
2381,2020-11-09,1358,absent megan rapinoe s memoir life standard admonishment work hard pro athlete know work hard rapinoe write,1325755048622747654,109,807095,The New York Times
2382,2020-11-09,2353,year old democratic candidate admit send revenge porn bully girl online win seat kansas house representatives party leader pledge oust,1325747481339179008,460,807095,The New York Times
2383,2020-11-09,382,love watch woman space swagger wildly crash manohladargis film critic write see actress action star think differently body meaning representation,1325739929066942464,46,807095,The New York Times
2384,2020-11-09,3321,meet dumbo octopus creature reveal schmidt ocean institute exploration dark uncharted water mile surface coral sea australia s east coast,1325732385757990913,388,807095,The New York Times
2385,2020-11-09,745,pound pound spider silk strong steel tough kevlar scientist learn transform liquid solid webs nature,1325732377604329472,92,807095,The New York Times
2386,2020-11-09,11913,billion star milky way accord nasa estimate billion sunlike star habitable planet million potentially habitable earth galaxy,1325724883247132673,2001,807095,The New York Times
2387,2020-11-09,2204,president trump try pre emptively delegitimize ballot count november state count past election night,1325717278856503297,291,807095,The New York Times
2388,2020-11-09,475,new pandemic travel pattern emerge instead head friday weekend getaway traveler leave early wednesday come monday night,1325709759954251782,51,807095,The New York Times
2389,2020-11-09,282,tropical storm eta landfall florida key late sunday night bring strong wind heavy rain national hurricane center say,1325702198270042113,49,807095,The New York Times
2390,2020-11-09,1474,relief europe president elect joe biden victory trust break u s european diplomat believe u s foreign policy longer bipartisan unreliable,1325694651731480577,191,807095,The New York Times
2391,2020-11-09,858,france italy report record daily coronavirus case number recent day death italy increase past week,1325679555693129728,290,807095,The New York Times
2392,2020-11-09,616,hardship hurricane shape puerto rico s food century chef home cook magic ingredient,1325671720011911168,62,807095,The New York Times
2393,2020-11-09,806,navajo nation weekend lockdown average new daily coronavirus case time early june,1325664460128849920,227,807095,The New York Times
2394,2020-11-09,1826,joe biden follow campaign s tax spending promise complicate republican control senate president trump demonstrate time biden power pull lever unilaterally,1325651232770416642,156,807095,The New York Times
2395,2020-11-09,340,voter myanmar turn en masse sunday election expect leave govern party daw aung san suu kyi big force country s parliament,1325641782391091202,34,807095,The New York Times
2396,2020-11-09,317,president azerbaijan claim sunday force capture strategically important hilltop town nagorno karabakh armenian official fighting continue,1325634263702790147,55,807095,The New York Times
2397,2020-11-09,792,year maggie haberman human incarnation nation rivet like donald trump benyt write,1325626680325574656,77,807095,The New York Times
2398,2020-11-09,0,rt benyt write dominant figure end era,1325624992747278336,562,807095,The New York Times
2399,2020-11-09,1326,joe biden supporter dance street u s victory dance nation division remain stark display,1325619149603811334,115,807095,The New York Times
2400,2020-11-09,1419,u s surpass million coronavirus case sunday expert virus spread control winter ahead day inauguration day critical control pandemic,1325611532504412165,452,807095,The New York Times
2401,2020-11-09,1377,president elect joe biden senate majority leader mitch mcconnell personal tie history deal make shape future biden administration,1325599243961307137,99,807095,The New York Times
2402,2020-11-09,2060,maybe will prove wrong evangelical voter say president elect joe biden s go trump,1325593953152987136,227,807095,The New York Times
2403,2020-11-09,371,travel industry hawaii authority testing reopen island create model restart international travel local object experiment,1325588971989200902,61,807095,The New York Times
2404,2020-11-08,894,tuesday supreme court hear argument case bring republican state official back trump administration seek destroy affordable care act reason think law survive,1325583907161600000,184,807095,The New York Times
2405,2020-11-08,0,rt nytimesbusiness pandemic hit mastercard chief executive ajay banga promise company s employee w,1325581407041761285,64,807095,The New York Times
2406,2020-11-08,494,s year sacrifice social distancing skyrocket stress enjoy thanksgive family expert yes require little planning usual,1325579115626434561,60,807095,The New York Times
2407,2020-11-08,4583,s certain comfort come know fact alex trebek tell july sun sky s s go change,1325576344495923201,316,807095,The New York Times
2408,2020-11-08,3169,thing biden administration early address climate change rejoin paris agreement convene global leader reverse energy rollback climate pandemic relief sign executive order cut emission,1325573832288182273,310,807095,The New York Times
2409,2020-11-08,275,myanmar s election render verdict fragile constitutional settlement civilian leader nobel peace prize laureate daw aung san suu kyi,1325571314317484034,50,807095,The New York Times
2410,2020-11-08,3524,cool smart jeopardy contestant grow revere alex trebek say s ex contestant celebrity fan react death,1325569051234545665,277,807095,The New York Times
2411,2020-11-08,788,u s report millionth coronavirus case sunday late million add day country account fifth report case world,1325566295933399043,344,807095,The New York Times
2412,2020-11-08,1183,hour president elect joe biden declare winner u s election republican leader party lawmaker remain silent encouraged president trump forge ahead lawsuit overturn result,1325563778344366081,266,807095,The New York Times
2413,2020-11-08,1318,celebrity fantasize meet like alex trebek write poniewozik dream big respect,1325558748908285952,87,807095,The New York Times
2414,2020-11-08,484,denmark decide kill million mink concern coronavirus mutation interfere vaccine effectiveness mink aren t animal reservoir virus spread new mutation people,1325556605929320451,153,807095,The New York Times
2415,2020-11-08,13073,biden family s german shepherd champ major restore long hold white house tradition presidential pet,1325548663771369472,690,807095,The New York Times
2416,2020-11-08,0,rt juliarebeccaj courtly formality increasingly scarce tv today ishall outset match litt,1325547892862570498,51,807095,The New York Times
2417,2020-11-08,0,rt nytnickc icymi newsy interview aoc asteadwesley m tell people odd run f,1325543651154538496,76,807095,The New York Times
2418,2020-11-08,114,follow epic hunt lost world war ii shipwreck pacific ocean today sunday read listen episode,1325538863738200066,23,807095,The New York Times
2419,2020-11-08,1256,president trump poise return life private citizen ail family business midst intense legal scrutiny potential influx television opportunity await,1325538084633587719,163,807095,The New York Times
2420,2020-11-08,0,rt vvfriedman thought white suit kamala harris wear historic moment ok bunch thought,1325529563233914881,106,807095,The New York Times
2421,2020-11-08,2354,politic write fashion critic vvfriedman kamala harris white suit posterity,1325528556890370049,132,807095,The New York Times
2422,2020-11-08,5845,big day season total landscape garble game telephone president trump s campaign throw small local business national spotlight,1325523492339642386,562,807095,The New York Times
2423,2020-11-08,0,rt nytgraphics analyze vote seven battleground state find help cast decide ballot presidential ele,1325518478825152514,74,807095,The New York Times
2424,2020-11-08,406,medical researcher raise significant doubt cytokine storm initially hypothesize cause life threaten covid symptom actually blame severe illness virus death,1325517216729665537,112,807095,The New York Times
2425,2020-11-08,1745,president elect joe biden s slim lead georgia runoff election determine control senate democrats wonder state begin long anticipate political shift,1325513463708442625,131,807095,The New York Times
2426,2020-11-08,321,tropical storm eta name storm atlantic season prime hit florida key possibly hurricane late sunday,1325508403884666882,99,807095,The New York Times
2427,2020-11-08,2141,biden harris victory win t heal division democratic party rep alexandria ocasio cortez say interview saturday add establish democratic leader hostile smell progressive,1325505876501913601,263,807095,The New York Times
2428,2020-11-08,0,rt rachel dry remain like riddle wrap enigma wrap perry ellis suit kenjennings write nytopinio,1325504466368557056,46,807095,The New York Times
2429,2020-11-08,19029,president elect joe biden attend mass visit grave son beau biden wilmington delaware day win u s election,1325503377141346305,994,807095,The New York Times
2430,2020-11-08,0,rt maggienyt detail kushner say campaign meeting yesterday say go urge father,1325500848739393536,134,807095,The New York Times
2431,2020-11-08,33770,president george w bush congratulate president elect joe biden victory prominent republican declare election,1325498358870454272,3300,807095,The New York Times
2432,2020-11-08,0,rt nytimesbooks profile alex trebek july ahead release memoir answer reflection life,1325495731713675265,175,807095,The New York Times
2433,2020-11-08,6149,alex trebek host jeopardy record set year die sunday,1325495072490729472,762,807095,The New York Times
2434,2020-11-08,10576,fire ohio sheriff s department say discriminatory identity lesbian charmaine mcguffey replace man oust,1325494566888345601,1073,807095,The New York Times
2435,2020-11-08,2495,queen elizabeth ii england see wear mask time wednesday ceremony honor fall british commonwealth troop official recommend mask wear indoor england new national lockdown begin thursday,1325490779222134784,236,807095,The New York Times
2436,2020-11-08,3161,president elect joe biden poise unleash series executive action day office begin likely yearslong effort reverse president trump s domestic agenda,1325487035117924352,257,807095,The New York Times
2437,2020-11-08,2711,president trump cling baseless claim fraud refuse concede election president elect joe biden democrats call moderate republican step help preserve integrity democracy,1325483267542429696,246,807095,The New York Times
